Unnamed: 0,brand,name,old_price,new_price,ml,concentration,department,scents,base_note,middle_note,item_rating,seller,seller_rating,num_seller_ratings,department_Kids Unisex,department_Men,department_Unisex,department_Women,concentration_EDC,concentration_EDP,concentration_EDT,concentration_Oil,concentration_PDT
738,BOUCHERON,Quatre Absolue De Nuit,125.95,125.95,100,EDP,Women,Arabian,"Sandalwood, Vanilla and Amberwood","Jasmine, Tonka Bean and Pear",4.8,King-Perfume,3.9,450,False,False,False,True,False,True,False,False,False
739,Calvin Klein,Eternity,263.0,104.8,100,EDT,Men,Floral,"Sandalwood, Amber, Musk, Vetiver, Brazilian Rosewood","Coriander, Lily, Orange Blossom, Juniper Berries, Basil, Jasmine, Sage, Lily-Of-The-Valley, Geranium",4.5,Perfume Ports,3.7,425,False,True,False,False,False,False,True,False,False
740,BURBERRY,London,380.0,167.1,100,EDP,Women,Floral,"Sandalwood, Patchouli, Musk","Clementine, Peony Tiare, Jasmine",5.0,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
741,Roberto Cavalli,Uomo,452.0,134.95,100,EDT,Men,Floral,"Cedar, Patchouli, Tonka Bean","Honey, Lavender",4.6,noon,4.2,98.1K,False,True,False,False,False,False,True,False,False
742,Guerlain,L'Homme Ideal,6.5,6.5,1,EDT,Men,Floral,"Vanilla, Amber, Musk, and Patchouli","Jasmine, Geranium, Neroli and Ylang-Ylang",5.0,Princess of beauty,3.8,467,False,True,False,False,False,False,True,False,False
743,Calvin Klein,Sheer Beauty,345.0,104.05,100,EDT,Women,Fruity,"Musk, Sandalwood, Vanille","Jasmine, Peony, Lily",4.6,AMLAQ,3.9,135,False,False,False,True,False,False,True,False,False
744,Lattafa,Rouat Al Musk,68.0,38.95,100,EDP,Women,Oriental,Vanilla and Amber,"Jasmine, White Flowers and Sandalwood",4.8,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
745,Mancera,Wild Leather,320.0,224.0,120,EDP,Unisex,Woody,"Amber, Guaiac Wood, Leather, Lichen, Musk","Bulgarian Rose, Patchouli, Violet",4.4,noon,4.2,98.1K,False,False,True,False,False,True,False,False,False
746,Misk Perfumes,White Musk Perfume,5.35,5.35,6,Oil,Unisex,Musk,Tail Rose,Vanilla Flowers,3.8,warddah,3.7,56,False,False,True,False,False,False,False,True,False
747,Alina Corel,Monsieur Coco Vanilla,65.0,31.85,100,EDP,Unisex,Floral,"White Musk, Woody Notes, Madagascar Vanilla","Jasmine, Ylang-Ylang, Tiare Flower",4.7,noon,4.2,98.1K,False,False,True,False,False,True,False,False,False
748,jennifer lopez,Still,330.0,107.8,100,EDP,Women,Floral,"Amber, Orris, Sandalwood","Honeysuckle, Orange Tree Blossom, Pink Freesia",4.8,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
749,DORALL COLLECTION,Golden Blaze,11.0,11.0,100,EDP,Women,Musk,"Musk, Patchouli, Amber","Ylang-ylang, Jasmine",4.3,top langri,3.7,347,False,False,False,True,False,True,False,False,False
750,Rasasi,Emotion,79.0,44.45,50,EDP,Women,Sandalwood,"Sandalwood, Musk, Amber, Cedar And Vanilla","Kiwi, Pineapple, Black Currant, Freesia, Water Lily And Jasmin",4.6,VIP.PARFUME,3.5,538,False,False,False,True,False,True,False,False,False
751,DIESEL,Only The Brave Tattoo,236.9,236.9,75,EDT,Men,Citrus,"Woodsy Accord, Benzoin, Tob**co, Patchouli","Sage, Bourbon Pepper",4.5,hadayiq baris,3.8,122,False,True,False,False,False,False,True,False,False
752,Lattafa,Sheikh Shuyukh,63.0,30.3,50,EDP,Unisex,Woody,"Vetiver, Patchouli","Lavender, Sage, Rosemary",4.9,noon,4.2,98.1K,False,False,True,False,False,True,False,False,False
753,Al Fakhr,Kalam Al Oud,13.3,13.3,100,EDP,Unisex,Woody,"Sandalwood, Cedarwood","Black Pepper, Cardamom",3.3,the beauty,4.1,538,False,False,True,False,False,True,False,False,False
754,HUGO BOSS,Orange EDT Sp,199.0,110.0,100,EDT,Men,Floral,"Vanilla, Woodsy Notes","Incense, Sichuan Pepper",4.8,Acacia Rose,4.4,537,False,True,False,False,False,False,True,False,False
755,Armaf,Club De Nuit Milestone,135.0,135.0,105,EDP,Women,Floral,"Vetiver, Musk, Ambroxan","Violet Sandalwood, White Wood",5.0,Attractive perfume,3.5,244,False,False,False,True,False,True,False,False,False
756,BVLGARI,Man In Black,485.0,187.0,100,EDP,Men,Spicy,"Tonka Bean, Guaiac Wood, Benzoin","Leather, Iris, Tuberose",4.6,Kado Store,4.2,20,False,True,False,False,False,True,False,False,False
757,VERSACE,Eros,365.0,225.1,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Musk and Woodsy Notes","Lemon Blossom, Jasmine Sambac, Jasmine and Peony",5.0,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
758,CARTIER,Declaration,460.0,101.6,100,EDT,Men,Spicy,"Leather, Amber, Tea, Tahitian Vetiver, Oak Moss And Cedar","Iris, Ginger, Cinnamon, Pepper, Juniper, Orris Root, Jasmine And Guatemalan Cardamom",4.5,Number One,4.1,63,False,True,False,False,False,False,True,False,False
759,Pierra Katra,Velvet Oud,97.0,97.0,100,EDP,Men,Arabian,"Cashmere Wood, Amber, Musk","Floral Harmony of Magnolia, Honeysuckle, , Sweet Fruity Raspberry Nuance",3.0,London store,3.7,23,False,True,False,False,False,True,False,False,False
760,DIESEL,Plus Plus Masculine,31.8,31.8,75,EDT,Men,Spicy,"Vetiver, Musk, Sandalwood, Patchouli, Oak Moss, Nutmeg, Clove, Cinnamon, Tonka Bean And Anise","Jasmine, Birch, Sage, Cardamom, Coriander, Lily-of-the-valley, Violet And Green Notes",4.6,noon,4.2,98.1K,False,True,False,False,False,False,True,False,False
761,Rasasi,Shuhrah,144.0,69.7,90,EDP,Women,Floral,"Oud, Patchouli, Grey Amber, Musk","Iris, Jasmine, Lily of the Valley",5.0,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
762,VERSACE,Eros,510.0,208.0,100,EDP,Women,Citrus,"Sandalwood, Ambroxan, Woodsy Notes, Musk","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.5,King-Perfume,3.9,450,False,False,False,True,False,True,False,False,False
763,VERSACE,Eros,510.0,234.95,100,EDP,Women,Citrus,"Musk, Ambroxan, Woodsy Notes, Sandalwood","Lemon Blossom, Jasmine Sambac, Jasmine, Peony",4.6,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
764,Lancome,La Vie Est Belle,560.0,217.0,75,EDP,Women,Vanilla,"Patchouli, Praline, Tonka Beans, Vanilla","Iris, Jasmine, Orange Tree Blossom",4.4,Al-Najm,3.7,347,False,False,False,True,False,True,False,False,False
765,Arabian Oud,Sheikh Al Shuyukh,36.3,36.3,50,EDP,Women,Oriental,"Vetiver, Patchouli","Lavender, Sage, Rosemary",5.0,Bismat Eatar,3.7,66,False,False,False,True,False,True,False,False,False
766,UNITED COLORS OF BENETTON,Hot,29.0,27.1,100,EDT,Women,Woody,"Cedarwood, Sandalwood, Oak Moss, Amber, Vanilla and Musk","Lily of The Valley, Water Jasmine, Iris and Apricot",4.5,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
767,LANVIN,L'Homme,110.0,110.0,100,EDT,Men,Spicy,"Sandalwood, amber, musk","Comprise, pepper, mint, sage, cardamom",5.0,Queen Beauty,3.9,135,False,True,False,False,False,False,True,False,False
768,Estee Lauder,Wood Mystique,784.0,479.0,100,EDP,Unisex,Woody,"Patchouli, Virginia Cedar, Benzoin, Agarwood, Leather, Raspberry","Iris, Jasmine, Ylang-Ylang, Rose, Mimosa",5.0,Alabeer,4.0,5,False,False,True,False,False,True,False,False,False
769,S.T.Dupont,Essence Pure,215.0,74.35,100,EDT,Men,Woody,"Cypress, Amber, Musk And Cedar","Iris, Lavender And Bamboo",4.6,noon,4.2,98.1K,False,True,False,False,False,False,True,False,False
770,ARMAND BASI,In Red,275.0,107.95,100,EDT,Women,Citrus,"Palisander Rosemary, Oakmoss, White Musk, Amber, Vanilla, Praline, Woody notes","Lily, Jasmine, Violet Leaf, Rose, Blackcurrant, Pink Pepper, Peony",4.5,Parvant Store,3.9,76,False,False,False,True,False,False,True,False,False
771,Lattafa,Pure Oudi Liquid Gold,47.4,47.4,100,EDP,Unisex,Woody,Effervescent Citrus.,"Ylang-Ylang, Black Currant",2.0,hawas,454.0,9,False,False,True,False,False,True,False,False,False
772,DORALL COLLECTION,Lancy,27.0,11.85,100,EDT,Women,Spicy,"Tonka, Praline, Patchouli, Vanilla","Iris, Orange Blossom, Jasmine",4.5,the beauty,3.9,538,False,False,False,True,False,False,True,False,False
773,GUCCI,Guilty,354.0,213.95,75,EDT,Women,Floral,Lily and Wild Strawberry,Litchi,4.8,AMLAQ,3.9,135,False,False,False,True,False,False,True,False,False
774,PACO RABANNE,One Million,319.0,319.0,200,EDT,Men,Woody,"Amber, Leather","Cinnamon, Rose",4.5,Number One,3.5,75,False,True,False,False,False,False,True,False,False
775,VERSACE,Bright Crystal,63.0,21.4,5,EDT,Women,Floral,"Plants, Musk And Red Woods","Lotus, Peony, Magnolia",4.5,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
776,DORALL COLLECTION,DC Charged,14.95,14.95,100,EDT,Women,Woody,"Praline, Coconut Salt, Suede, Musk","Floral Notes, Apple",5.0,Princess of beauty,3.8,467,False,False,False,True,False,False,True,False,False
777,DAVIDOFF,The Game,215.0,83.95,100,EDT,Men,Woody,Ebony Wood,"Iris, Woody Notes",4.9,noon,4.2,98.1K,False,True,False,False,False,False,True,False,False
778,HUGO BOSS,Boss The Scent,426.0,133.0,100,EDT,Men,Spicy,Leather,Maninka Fruit And Lavender,4.6,Perfume Ms,3.9,537,False,True,False,False,False,False,True,False,False
779,SWISS ARABIAN,Bakhoor Al Arais,15.0,15.0,50,EDP,Unisex,Arabian,"Amber, Palisander Rosewood","Cedar, Spicy",4.6,hawas,454.0,9,False,False,True,False,False,True,False,False,False
780,PACO RABANNE,Invictus Intense,199.0,199.0,100,EDT,Men,Spicy,"Ambergris, Amber, Salt","Laurels, Whiskey",4.7,Parfume-Stor,3.9,537,False,True,False,False,False,False,True,False,False
781,Calvin Klein,Beauty,378.0,109.55,100,EDP,Women,Floral,Virginia Cedar,Jasmine,4.6,AMLAQ,3.9,135,False,False,False,True,False,True,False,False,False
782,Ferrari,Cedar Essence,360.0,106.0,100,EDP,Men,Woody,Patchouli And Amber,Marine And Watermelon,4.4,AMLAQ,3.9,135,False,True,False,False,False,True,False,False,False
783,J.CASANOVA,Plaisir,148.0,75.75,100,EDP,Women,Oriental,Amber,Musk,4.8,top langri,4.2,347,False,False,False,True,False,True,False,False,False
784,DORALL COLLECTION,Islanders,9.0,9.0,100,EDT,Men,Woody,"Guaiac Wood, Oakmoss, Patchouli, Ambergris","Bay Leaf, Jasmine",3.4,Beauty Gallery,3.7,59,False,True,False,False,False,False,True,False,False
785,Calvin Klein,CK One,265.0,98.0,200,EDT,Unisex,Citrus,"Sandalwood, Amber, Musk, Cedar and Oakmoss","Nutmeg, Violet, Orris Root, Jasmine, Lily-Of-The-Valley and Rose",4.5,noon,4.2,98.1K,False,False,True,False,False,False,True,False,False
786,Fendi,Furiosa,550.0,184.5,100,EDP,Women,Floral,"Incense, Gaïac Wood and Amber","Jasmine Absolute, Violaciocca Flower and Gardenia",4.2,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
787,al raheeb,Oud Khurafi,36.0,36.0,100,EDP,Unisex,Fresh,"Cashmeran, Ambroxan, Musk",Woody,5.0,beautiful lady,445.0,8,False,False,True,False,False,True,False,False,False
788,Bill Blass,Nude Natural Spray Colo,114.0,79.45,100,EDT,Women,Floral,"Sandalwood, Musk, Orris Root, Vetiver","Oakmoss, Jasmine, Ylang-Ylang, Rose, Narcissus",4.7,AMLAQ,3.9,135,False,False,False,True,False,False,True,False,False
789,PACO RABANNE,Black Xs Potion,162.0,162.0,100,EDT,Men,Woody,Labdanum Rum,Wormwood Cashmere Wood,4.3,Beautiful Live,412.0,7,False,True,False,False,False,False,True,False,False
790,JAGUAR,Vision III,347.0,120.0,100,EDT,Men,Woody,"Sandalwood, Patchouli, Tonka Bean, Cedar, Vanilla and Musk",Jasmine and Marine Notes,3.8,magic flower,3.6,5,False,True,False,False,False,False,True,False,False
791,VERSACE,Crystal Noir,27.0,16.2,5,EDT,Women,Arabian,"Amber, Musk, Sandalwood","Orange Blossom, Gardenia, Peony",4.4,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
792,Dolce & Gabbana,Pour Femme,566.0,195.0,100,EDP,Women,Floral,"Guimave, Vanilla, Heliotrope and Sandalwood",Jasmine and Orange Blossom,5.0,Parfume-Stor,4.1,66,False,False,False,True,False,True,False,False,False
793,Al Rasasi,Dirham,45.9,45.9,35,EDP,Unisex,Floral,"Vanilla, Patchouli And Massoia Wood","Rose , Black Violet And Coca Flower",5.0,hawas,454.0,9,False,False,True,False,False,True,False,False,False
794,Roberto Cavalli,Florence,500.0,154.95,75,EDP,Women,Floral,"Patchouli, Amber, Musk","Orange Blossom, Hibiscus Seed, Grapefruit Blossom",4.7,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
795,Milton Lloyd,Hawaii London,51.0,23.0,55,EDT,Women,Floral,Woody Notes and Musk,Jasmine and Rose,4.0,hawas,4.2,9,False,False,False,True,False,False,True,False,False
796,AZZARO,Chrome Legend,163.25,163.25,125,EDT,Men,Woody,"Warm Amber, Musk And Tonka Bean","Woodsy Notes Of Oakmoss, Vetiver, Cedar",4.5,Abu Al Tayyeb Perfumes,412.0,7,False,True,False,False,False,False,True,False,False
797,VERSACE,Crystal Noir,447.0,215.0,90,EDT,Women,Spicy,"Sandalwood, Musk, Amber","Orange Blossom, Peony, Gardenia, Coconut",4.8,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
798,S.T.Dupont,Essence Pure,117.0,91.1,100,EDT,Women,Citrus,"Amber, Patchouli, Vanilla and Cedar",Jasmine and Rose,4.4,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
799,LANVIN,Eclat D'arpege,6.85,6.85,2,EDP,Women,Floral,Blackberry And Sensual Musk,"Musk, Chinese Osmanthus, Petitgrain, Cedar, Wisteria",3.8,AMLAQ,3.9,135,False,False,False,True,False,True,False,False,False
800,LACOSTE,Pour Femme,322.0,123.05,90,EDP,Women,Floral,"Cedar, Vetiver, Sandalwood And Musk","Jasmine Petals, White Heliotrope And Hibiscus",4.5,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
801,CHLOE,Love Story,535.0,221.9,75,EDP,Women,Floral,"Musk, Cedar, Cashmirwood And Patchouli","Orange Blossom, Stephanotis, Rose, Black Currant And Peach",4.3,King-Perfume,3.9,450,False,False,False,True,False,True,False,False,False
802,J.CASANOVA,Vivaldi,87.0,87.0,100,EDP,Women,Fresh,"Tonka Bean, Patchouli, Opoponax, Vanilla, Vetiver And White Musk","Mimosa, Jasmine, Turkish Rose And Ylang-Ylang",5.0,Ryhana Perfume,4.2,25,False,False,False,True,False,True,False,False,False
803,CAROLINA HERRERA,Good Girl,565.0,213.15,80,EDP,Women,Arabian,"Tonka Bean, Cocoa, Sandalwood, Praline, Cinnamon, Cedar, Cashmere Wood","Jasmine Sambac, Tuberose, Orris, Bulgarian Rose, Orange Blossom",4.8,hadayiq baris,3.8,122,False,False,False,True,False,True,False,False,False
804,Dunhill,Desire Blue,280.0,68.0,100,EDT,Men,Fresh,"Tonka Bean, Musk, Amber And, Benzoin","Orange, Brazilian Rosewood And, Sea Notes",4.3,Modon,3.9,71,False,True,False,False,False,False,True,False,False
805,AZZARO,Chrome,121.0,121.0,100,EDT,Men,Citrus,"Sandalwood, Tonka Bean, Musk, Oakmoss, Cedar, Brazilian Rosewood And Cardamom","Cyclamen, Coriander, Jasmine And Oakmoss",5.0,Instant,3.7,44,False,True,False,False,False,False,True,False,False
806,Yves Saint Laurent,Black Opium,620.0,364.65,90,EDP,Women,Vanilla,"Musk, White Wood","Jasmine Tea, Orrange Blossom, Coffee",4.8,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
807,NINA RICCI,Premier Jour,300.0,136.45,100,EDP,Women,Fruity,"Sandalwood, Musk, Vanilla, Woodsy Notes","Orchid, Gardenia",4.7,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
808,Dorall,Blue Princess,11.85,11.85,100,EDT,Men,Oriental,"Musk, Patchouli","Woody, Vetiver",5.0,hawas,454.0,9,False,True,False,False,False,False,True,False,False
809,GUESS,Seductive,177.0,86.75,75,EDT,Women,Spicy,"Vanille, Olibanum And Cashmere Wood","Jasmine, African Orange Flower And Orris Root",5.0,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
810,HUGO BOSS,Boss The Scent,535.0,155.0,100,EDP,Women,Fruity,Cacao,Osmanthus,4.6,hadayiq baris,3.8,122,False,False,False,True,False,True,False,False,False
811,AVON,Today Tomorrow Always,98.95,98.95,75,EDT,Men,Citrus,"Sandalwood, patchouli, amber",Anise,5.0,Victoria,3.6,30,False,True,False,False,False,False,True,False,False
812,Lattafa,Oud Mood,119.0,42.55,100,EDP,Unisex,Woody,"Musk, Incense, Amber, Resin, Woody","Patchouli, Caramel, Agarwood",4.6,noon,4.2,98.1K,False,False,True,False,False,True,False,False,False
813,MB,Tim Tom Leather Black,19.0,19.0,100,EDP,Men,Fresh,"Rose, Vanilla, Ginger","Pine, Cardamom, Lavender, Rosemary",3.3,Beautify,3.6,528,False,True,False,False,False,True,False,False,False
814,DIESEL,Plus Plus Masculine,50.0,30.0,75,EDT,Men,Spicy,"Vetiver, Musk, Sandalwood, Patchouli, Oak Moss, Nutmeg, Clove, Cinnamon, Tonka Bean and Anise","Jasmine, Birch, Sage, Cardamom, Coriander, Lily-of-The-Valley, Violet and Green Notes",4.5,Attractive perfume,3.5,244,False,True,False,False,False,False,True,False,False
815,LACOSTE,EDTTouch Of Pink For Wom,335.0,89.0,90,EDT,Women,Citrus,"Woody, Musk And Vanilla","Jasmine, Carrot, And Spicy Coriander",4.8,Cute Shop,3.7,98,False,False,False,True,False,False,True,False,False
816,GUCCI,Guilty Absolute,515.0,230.0,90,EDP,Men,Woody,"Woody Notes, Vetiver","Patchouli, Cypress",4.1,Rayhanti,3.8,537,False,True,False,False,False,True,False,False,False
817,AMOUAGE,Epic,653.0,653.0,100,EDP,Women,Jasmine,"Rose, Geranium, Jasmine, Tea","Rose, Geranium, Jasmine, Tea",4.3,Beautiful Live,412.0,7,False,False,False,True,False,True,False,False,False
818,VERSACE,Bright Crystal,430.0,169.95,90,EDT,Women,Floral,"Amber, Musk, Mahogany","Peony,Lotus, Magnolia",4.8,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
819,MB,Sweetheart Rockstar,10.8,10.8,100,EDP,Women,Fresh,"Rose, Vanilla, Ginger","Pine, Cardamom, Lavender, Rosemary",4.5,Beautify,3.6,531,False,False,False,True,False,True,False,False,False
820,Ferrari,Scuderia Red,245.0,97.6,125,EDT,Men,Fruity,"Cedar, Sandalwood, Moss and Vanilla","Jasmine, Geranium, Orris and Nutmeg",4.6,noon,4.2,98.1K,False,True,False,False,False,False,True,False,False
821,DAVIDOFF,Hot Water,215.0,76.95,110,EDT,Men,Arabian,"Styrax, Benzoin",Pimento and Patchouli,4.6,AMLAQ,3.9,135,False,True,False,False,False,False,True,False,False
822,ST Dupont,Passenger,103.0,103.0,100,EDT,Men,Spicy,"Guaiac Wood, Benzoin","Ginger, Cardamom, Pink Pepper and Lavender",5.0,Beautiful Live,412.0,7,False,True,False,False,False,False,True,False,False
823,HUGO BOSS,Ma Vie,415.0,137.55,75,EDP,Women,Floral,Cedar and Woody Notes,"Pink Freesia, Jasmine and Rose",4.7,AMLAQ,3.9,135,False,False,False,True,False,True,False,False,False
824,Givenchy,Xeryus Rouge,455.0,214.4,100,EDT,Men,Woody,Cedar Wood,Red Pepper,4.8,noon,4.2,98.1K,False,True,False,False,False,False,True,False,False
825,joop,Homme,223.0,55.0,125,EDT,Men,Citrus,"Vanilla, tonka bean, patchouli, sandalwood","Jasmine, lily of the valley, heliotrope, cinnamon",4.4,hadayiq baris,3.8,122,False,True,False,False,False,False,True,False,False
826,TESORI D´ORIENTE,Lotus Flower Aromatic Par,55.0,33.6,100,EDT,Unisex,Floral,"Vanilla, Woodsy Notes, Sandalwood And Musk","Jasmine, Lotus, Tuberose And Lily Of The Valley",4.6,B.A.G,3.7,14.1K,False,False,True,False,False,False,True,False,False
827,TESORI D´ORIENTE,White Musk,60.0,39.95,100,EDT,Men,Woody,"Aldehyde, Jasmine, White Flowers",Rose,4.2,B.A.G,3.8,14.1K,False,True,False,False,False,False,True,False,False
828,STELLA MCCARTNEY,Stella,460.0,197.95,100,EDP,Women,Floral,Amber,Rose,4.8,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
829,CHANEL,Coco Mademoiselle,1036.0,275.3,100,EDP,Women,Woody,"Opoponax, Patchouli, Tonka Beans, Vanilla, Vetiver, White Musk","Jasmine, Mimosa, Rose, Ylang-Ylang",4.7,Pinch Of Perfum,3.5,66,False,False,False,True,False,True,False,False,False
830,Alina Corel,For Ever,33.85,33.85,100,EDP,Men,Spicy,"Guaiac Wood, Benzoin","Ginger, Cardamom, Pink Pepper and Lavender",5.0,Beautiful Live,412.0,7,False,True,False,False,False,True,False,False,False
831,Calvin Klein,One Shock,159.0,86.3,200,EDT,Women,Floral,"Musk, Patchouli, Amber and Vanille","Jasmine, Narcissus, Mexican chocolate and Blackberry",4.2,noon,4.2,98.1K,False,False,False,True,False,False,True,False,False
832,Mancera,Roses Vanille,446.0,248.8,120,EDP,Women,Arabian,"Cedar, Vanilla, Sugar, White Musk",Rose and Sugar,5.0,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
833,Mandarina Duck,Black,182.6,182.6,100,EDT,Men,Woody,"Vetiver,Patchouli","Tuberose,Orange Blossom,Musk",5.0,Star.perfume,3.9,539,False,True,False,False,False,False,True,False,False
834,PACO RABANNE,1 Million,395.0,172.0,100,EDT,Men,Woody,"Leather, Woody Notes, Amber, Indian Patchouli","Rose, Cinnamon, Spicy Notes",4.6,Al-Najm,3.7,347,False,True,False,False,False,False,True,False,False
835,Calvin Klein,Sheer Beauty,345.0,104.05,100,EDT,Women,Fruity,"Musk, Sandalwood, Vanille","Jasmine, Peony, Lily",4.6,AMLAQ,3.9,135,False,False,False,True,False,False,True,False,False
836,CHLOE,Chloe,157.35,157.35,90,EDT,Women,Floral,"Bourbon Vanilla, Sandal Wood And Tonka Bean","Night Queen Flower, Bulgarian Rose And Orange Flower",4.5,Parfume-Stor,3.5,63,False,False,False,True,False,False,True,False,False
837,TED LAPIDUS,Creation,101.0,50.0,100,EDT,Women,Floral,"Jasmine, Rose, Tuberose, Carnation","Jasmine, Rose, Tuberose, Carnation",4.7,alkhalijiah  perfume,3.5,88,False,False,False,True,False,False,True,False,False
838,Guerlain,L'Instant Magic,725.0,422.0,100,EDP,Women,Woody,"Wood, Almond","Rose, Freesia",4.7,PARFUM.1990,3.5,33,False,False,False,True,False,True,False,False,False
839,Lattafa,Rouat Al Musk,68.0,38.95,100,EDP,Women,Oriental,Vanilla and Amber,"Jasmine, White Flowers and Sandalwood",4.8,noon,4.2,98.1K,False,False,False,True,False,True,False,False,False
840,Dunhill,London,290.0,109.65,75,EDT,Men,Arabian,"Patchouli, Sandalwood, Tonka Bean, Vanilla And Musk","Rose, Geranium And Jasmine",3.4,AMLAQ,3.9,135,False,True,False,False,False,False,True,False,False
841,TRI,En Joy,10.0,9.9,100,EDT,Women,Floral,"Sandalwood, Cedar, Patchoulli, Musk, Benzoin","Rose, Jasmine, Cassis, Peach",4.1,Parisian Store,3.9,425,False,False,False,True,False,False,True,False,False
842,Mancera,Roses Greedy,450.0,258.95,120,EDP,Unisex,Floral,"White Musk, Amber, Vanilla, Sugar, Benzoin","Rose, Jasmine, Flowers",4.6,noon,4.2,98.1K,False,False,True,False,False,True,False,False,False
843,Rasasi,Emotion,79.0,44.45,50,EDP,Women,Sandalwood,"Sandalwood, Musk, Amber, Cedar And Vanilla","Kiwi, Pineapple, Black Currant, Freesia, Water Lily And Jasmin",4.6,VIP.PARFUME,4.3,538,False,False,False,True,False,True,False,False,False
